sku,category,sub_category,brand,product_name,cost_price,mrp,launch_date,is_active
SKU007178,,Mobile Accessories,Urbanite,Urbanite Mobile Accessories Signature 788,236.44,583.95,2024-08-06,Y
SKU009313,Beauty,Haircare,Trailhead,Trailhead Haircare Classic 834,392.87,568.63,2022-07-03,Y
SKU011854,Grocery,Packaged Food,Steelwood,Steelwood Packaged Food Pro 286,251.01,604.57,2022-09-11,Y
SKU003632,Toys,Learning,Monsoon Lane,Monsoon Lane Learning Premium 499,167.97,314.55,2024-01-24,Y
SKU012462,,Eyewear,Copperfield,Copperfield Eyewear Pro 439,1234.87,2118.74,2025-03-14,Y
SKU006273,Toys,Board Games,Urbanite,Urbanite Board Games Premium 808,117.16,178.96,2022-07-09,Y
SKU008617,Personal Care,Grooming,Auralis,Auralis Grooming Max 735,73.09,153.41,2025-08-29,Y
SKU000393,,Packaged Food,Halcyon,Halcyon Packaged Food Pro 807,1378.64,1903.81,2022-05-19,Y
SKU003192,Beauty,Makeup,Auralis,Auralis Makeup Lite 703,322.49,468.47,2024-03-14,Y
SKU000017,Home & Kitchen,Cookware,Auralis,Auralis Cookware Signature 489,160.51,361.44,2023-01-14,Y
SKU004201,,Grooming,Steelwood,Steelwood Grooming Max 749,154.76,334.23,2026-01-02,Y
SKU002673,Books,Children,Nimbus,Nimbus Children Classic 666,280.22,473.44,2022-05-02,Y
SKU006165,,Skincare,Urbanite,Urbanite Skincare Essential 223,572.37,1233.07,2022-05-03,Y
SKU003494,,Formal Shoes,Bluecrest,Bluecrest Formal Shoes Everyday 162,256.68,531.58,2023-03-10,Y
SKU009652,Beauty,Haircare,Halcyon,Halcyon Haircare Everyday 403,433.92,1070.5,2022-11-02,Y
SKU007395,Footwear,Sports Shoes,Zenko,Zenko Sports Shoes Pro 689,1158.33,2384.33,2025-07-05,N
SKU004840,Footwear,Sports Shoes,Monsoon Lane,Monsoon Lane Sports Shoes Premium 873,439.61,822.36,2025-02-09,Y
SKU000594,Sports,Fitness,Ficus,Ficus Fitness Essential 840,130.58,192.99,2022-07-09,N
SKU011675,Electronics,Wearables,Kite & Key,Kite & Key Wearables Essential 981,90.25,171.48,2022-01-13,N
SKU008738,Personal Care,Health,Urbanite,Urbanite Health Pro 102,641.97,1578.79,2022-11-13,Y
SKU005828,Sports,Yoga,Trailhead,Trailhead Yoga Premium 383,220.61,405.04,2023-05-17,N
SKU007962,Accessories,Watches,Kite & Key,Kite & Key Watches Classic 514,14441.81,27426.55,2022-06-02,Y
SKU005888,,Cycling,Monsoon Lane,Monsoon Lane Cycling Max 334,73.95,181.56,2024-03-07,Y
SKU002356,Personal Care,Health,Orenda,Orenda Health Essential 775,735.44,1874.55,2024-10-23,Y
SKU006037,Electronics,Audio,Steelwood,Steelwood Audio Max 266,392.3,980.53,2024-11-30,Y
SKU004799,,Storage,Kite & Key,Kite & Key Storage Signature 299,104.21,210.09,2023-07-01,Y
SKU010837,Footwear,Formal Shoes,Nimbus,Nimbus Formal Shoes Premium 783,272.06,542.91,2023-03-18,Y
SKU004593,,Fragrance,Rivet,Rivet Fragrance Everyday 428,100.55,176.88,2025-01-03,Y
SKU008657,,Sandals,Monsoon Lane,Monsoon Lane Sandals Essential 691,123.83,196.03,2022-04-28,Y
SKU000164,Grocery,Beverages,Saffron & Co,Saffron & Co Beverages Premium 234,198.69,418.24,2024-09-22,Y
SKU011609,,Snacks,Bluecrest,Bluecrest Snacks Max 861,406.99,863.24,2024-10-18,Y
SKU011826,Electronics,Mobile Accessories,Meraki,Meraki Mobile Accessories Premium 322,189.96,345.88,2022-09-12,Y
SKU012261,Toys,Outdoor Play,Auralis,Auralis Outdoor Play Max 451,215.38,418.9,2024-07-28,Y
SKU007381,,Sports Shoes,Trailhead,Trailhead Sports Shoes Lite 260,326.29,696.12,2023-11-26,Y
SKU012485,Personal Care,Health,Northline,Northline Health Classic 754,90.91,144.09,2023-07-23,Y
SKU006357,Accessories,Watches,Kite & Key,Kite & Key Watches Everyday 338,484.11,1016.2,2022-11-02,Y
SKU009093,,Casual Shoes,Nimbus,Nimbus Casual Shoes Max 189,126.2,176.76,2022-11-09,Y
SKU005543,Furniture,Decor,Northline,Northline Decor Classic 227,407.72,909.89,2023-01-08,Y
SKU006008,,Fragrance,Auralis,Auralis Fragrance Classic 748,174.18,361.31,2025-02-13,Y
SKU007994,Furniture,Seating,Northline,Northline Seating Classic 510,571.64,818.27,2024-08-10,Y
SKU007639,,Snacks,Monsoon Lane,Monsoon Lane Snacks Signature 919,1166.31,2535.26,2022-12-07,Y
SKU006794,Furniture,Storage Units,Urbanite,Urbanite Storage Units Classic 770,426.59,657.27,2022-05-23,Y
SKU007759,Furniture,Storage Units,Steelwood,Steelwood Storage Units Lite 242,816.04,1674.64,2024-12-25,Y
SKU004838,,Wearables,Auralis,Auralis Wearables Premium 107,617.7,1211.89,2023-11-21,Y
SKU002294,Grocery,Beverages,Steelwood,Steelwood Beverages Premium 968,1157.98,2875.21,2023-08-25,Y
SKU006549,,Soft Toys,Urbanite,Urbanite Soft Toys Premium 506,241.01,340.53,2024-10-27,N
SKU007899,,Mobile Accessories,Monsoon Lane,Monsoon Lane Mobile Accessories Classic 823,1522.04,2856.37,2025-05-28,Y
SKU004482,Grocery,Beverages,Kavira,Kavira Beverages Lite 175,324.42,756.44,2023-10-26,Y
SKU003717,,Learning,Auralis,Auralis Learning Everyday 282,370.49,912.21,2025-08-07,Y
SKU006141,Books,Non Fiction,Saffron & Co,Saffron & Co Non Fiction Premium 782,246.57,484.25,2023-09-27,Y
SKU009957,,Audio,Kavira,Kavira Audio Signature 474,268.02,664.31,2023-02-18,Y
SKU001550,Accessories,Watches,Kite & Key,Kite & Key Watches Everyday 914,507.57,1152.17,2025-08-31,Y
SKU002045,Apparel,Winter Wear,Monsoon Lane,Monsoon Lane Winter Wear Lite 280,315.85,799.78,2025-02-04,Y
SKU000768,,Watches,Zenko,Zenko Watches Classic 294,352.55,605.89,2025-06-17,Y
SKU005694,Toys,Board Games,Urbanite,Urbanite Board Games Signature 798,611.68,1223.18,2024-09-22,Y
SKU007871,Books,Children,Urbanite,Urbanite Children Max 493,89.18,201.84,2023-02-28,Y
SKU009701,Personal Care,Health,Halcyon,Halcyon Health Classic 568,197.28,459.3,2025-03-24,Y
SKU007858,Grocery,Staples,Northline,Northline Staples Pro 630,935.81,2137.12,2022-10-25,Y
SKU003303,Furniture,Tables,Halcyon,Halcyon Tables Max 307,581.92,854.41,2025-09-15,Y
SKU004518,,Winter Wear,Ficus,Ficus Winter Wear Everyday 217,210.47,382.93,2026-01-13,Y
SKU011369,Accessories,Belts & Wallets,Urbanite,Urbanite Belts & Wallets Lite 462,295.53,715.98,2024-08-11,Y
SKU010125,Toys,Outdoor Play,Kavira,Kavira Outdoor Play Pro 742,168.24,348.82,2025-02-16,Y
SKU003293,Footwear,Sports Shoes,Copperfield,Copperfield Sports Shoes Classic 834,343.79,657.14,2023-12-08,Y
SKU009012,Toys,Board Games,Northline,Northline Board Games Essential 954,1973.72,3036.93,2024-10-07,Y
SKU001404,Accessories,Bags,Steelwood,Steelwood Bags Essential 987,221.1,560.1,2024-01-29,Y
SKU001383,Personal Care,Bath,Monsoon Lane,Monsoon Lane Bath Pro 734,344.44,848.8,2023-10-27,Y
SKU006929,Accessories,Bags,Meraki,Meraki Bags Premium 189,211.24,543.78,2022-09-13,Y
SKU005672,Sports,Cricket,Copperfield,Copperfield Cricket Classic 422,1413.07,2427.77,2025-10-01,Y
SKU001639,Toys,Outdoor Play,Halcyon,Halcyon Outdoor Play Premium 526,549.23,795.27,2023-02-17,Y
SKU012284,Footwear,Sandals,Urbanite,Urbanite Sandals Pro 261,329.81,790.22,2025-07-19,Y
SKU006908,,Cricket,Northline,Northline Cricket Max 347,141.84,264.2,2023-05-16,Y
SKU008592,Grocery,Packaged Food,Northline,Northline Packaged Food Max 274,430.38,1059.49,2024-03-29,Y
SKU006407,Grocery,Packaged Food,Saffron & Co,Saffron & Co Packaged Food Classic 245,304.96,526.46,2025-09-27,Y
SKU009075,,Staples,Meraki,Meraki Staples Everyday 173,64.68,151.78,2025-12-25,Y
SKU001180,Books,Academic,Bluecrest,Bluecrest Academic Signature 699,754.77,1688.63,2023-08-08,Y
SKU005449,Books,Non Fiction,Steelwood,Steelwood Non Fiction Max 857,464.22,955.0,2023-07-04,Y
SKU005079,,Board Games,Nimbus,Nimbus Board Games Pro 266,87.51,121.23,2025-11-29,Y
SKU008649,Toys,Soft Toys,Northline,Northline Soft Toys Everyday 196,350.53,870.04,2024-11-24,Y
SKU005176,Accessories,Bags,Northline,Northline Bags Pro 653,2193.47,5620.36,2024-07-23,Y
SKU000690,Personal Care,Health,Auralis,Auralis Health Premium 623,302.44,583.57,2024-10-29,Y
SKU011095,,Cricket,Orenda,Orenda Cricket Premium 315,437.64,791.59,2022-06-23,Y
SKU006526,,Grooming,Halcyon,Halcyon Grooming Everyday 918,59.11,94.18,2025-04-12,Y
SKU012314,Grocery,Staples,Steelwood,Steelwood Staples Premium 315,227.96,559.1,2024-12-29,Y
SKU006489,,Audio,Kavira,Kavira Audio Lite 612,100.43,232.88,2023-12-08,Y
SKU010146,,Board Games,Rivet,Rivet Board Games Essential 102,527.37,727.76,2022-03-23,N
SKU007155,Sports,Fitness,Monsoon Lane,Monsoon Lane Fitness Pro 512,104.74,147.62,2023-06-28,Y
SKU010541,Grocery,Packaged Food,Kite & Key,Kite & Key Packaged Food Essential 904,1533.98,2499.07,2025-01-03,Y
SKU006611,Beauty,Skincare,Rivet,Rivet Skincare Everyday 417,570.4,1318.41,2022-01-02,Y
SKU010734,,Cricket,Palladio,Palladio Cricket Classic 673,161.44,274.68,2023-04-16,Y
SKU004350,Home & Kitchen,Cookware,Orenda,Orenda Cookware Premium 469,97.08,141.06,2022-04-29,Y
SKU001885,Grocery,Beverages,Steelwood,Steelwood Beverages Pro 469,249.91,569.29,2022-12-07,Y
SKU010830,,Beverages,Copperfield,Copperfield Beverages Lite 443,410.29,751.54,2022-03-30,Y
SKU002495,Personal Care,Health,Saffron & Co,Saffron & Co Health Pro 362,125.25,170.43,2023-06-09,Y
SKU005948,Sports,Yoga,Orenda,Orenda Yoga Pro 154,205.76,468.45,2022-10-03,Y
SKU003037,Footwear,Sports Shoes,Zenko,Zenko Sports Shoes Lite 344,435.53,733.42,2022-04-30,Y
SKU005778,Furniture,Decor,Rivet,Rivet Decor Pro 547,945.25,2443.94,2023-01-24,Y
SKU000846,Grocery,Packaged Food,Rivet,Rivet Packaged Food Lite 411,547.4,746.8,2024-07-05,Y
SKU008735,Accessories,Eyewear,Palladio,Palladio Eyewear Premium 284,798.49,1414.72,2026-01-14,Y
SKU007968,,Wearables,Trailhead,Trailhead Wearables Essential 421,83.43,129.91,2024-05-07,Y
SKU010625,Toys,Soft Toys,Rivet,Rivet Soft Toys Everyday 664,89.37,226.74,2024-01-04,N
SKU007341,,Cricket,Ficus,Ficus Cricket Essential 805,46.51,85.94,2025-12-05,Y
SKU011278,Footwear,Sports Shoes,Trailhead,Trailhead Sports Shoes Classic 651,593.33,1413.62,2024-02-05,Y
SKU010372,,Sandals,Orenda,Orenda Sandals Max 654,550.24,826.72,2024-07-21,Y
SKU007138,Accessories,Bags,Kite & Key,Kite & Key Bags Pro 501,1104.46,2787.62,2022-07-09,Y
SKU002965,,Skincare,Trailhead,Trailhead Skincare Everyday 507,100.57,164.58,2022-06-28,Y
SKU002530,,Soft Toys,Rivet,Rivet Soft Toys Signature 890,1171.02,1663.16,2023-04-30,Y
SKU005773,Sports,Cycling,Bluecrest,Bluecrest Cycling Max 995,1267.57,2322.1,2023-01-07,Y
SKU001049,Apparel,Women Topwear,Kavira,Kavira Women Topwear Lite 556,9.79,21.12,2023-12-20,Y
SKU007046,Furniture,Seating,Orenda,Orenda Seating Premium 352,70.95,181.95,2024-09-08,Y
SKU001961,Books,Children,Steelwood,Steelwood Children Everyday 915,2266.44,4437.61,2023-05-02,Y
SKU002531,Apparel,Ethnic Wear,Bluecrest,Bluecrest Ethnic Wear Lite 586,326.63,676.08,2024-11-13,N
SKU008430,Personal Care,Grooming,Saffron & Co,Saffron & Co Grooming Classic 533,125.57,270.34,2024-04-30,Y
SKU004918,Toys,Outdoor Play,Monsoon Lane,Monsoon Lane Outdoor Play Signature 396,45.57,99.23,2025-11-16,N
SKU009326,Beauty,Haircare,Zenko,Zenko Haircare Essential 457,832.88,1196.8,2023-04-27,N
SKU005902,Books,Children,Bluecrest,Bluecrest Children Lite 708,124.74,225.77,2022-03-27,Y
SKU008287,Electronics,Small Appliances,Bluecrest,Bluecrest Small Appliances Everyday 404,634.4,1093.98,2025-01-19,Y
SKU004260,Books,Non Fiction,Auralis,Auralis Non Fiction Max 419,537.53,1187.01,2023-05-26,Y
SKU010742,Grocery,Packaged Food,Copperfield,Copperfield Packaged Food Pro 861,625.66,1048.37,2022-08-25,Y
SKU011381,,Storage,Rivet,Rivet Storage Max 853,507.36,1292.73,2022-02-11,Y
SKU005657,Personal Care,Bath,Zenko,Zenko Bath Essential 729,1540.24,3908.02,2022-09-02,Y
SKU006098,Home & Kitchen,Storage,Saffron & Co,Saffron & Co Storage Essential 587,322.85,588.36,2022-09-21,Y
SKU005908,,Watches,Ficus,Ficus Watches Premium 740,533.45,1377.29,2022-05-01,Y
SKU007374,Electronics,Audio,Verdant,Verdant Audio Classic 657,253.32,653.77,2022-09-12,N
SKU002979,Books,Children,Nimbus,Nimbus Children Max 543,166.64,271.06,2022-01-10,Y
SKU011104,Sports,Cricket,Meraki,Meraki Cricket Premium 616,2781.31,4375.5,2022-10-13,Y
SKU011985,Beauty,Skincare,Auralis,Auralis Skincare Classic 956,866.74,1214.81,2022-06-21,Y
SKU006722,Beauty,Makeup,Halcyon,Halcyon Makeup Pro 337,316.56,649.79,2024-08-07,Y
SKU007843,Apparel,Winter Wear,Meraki,Meraki Winter Wear Everyday 577,289.66,550.55,2023-04-11,Y
SKU008265,,Eyewear,Verdant,Verdant Eyewear Classic 565,317.8,511.2,2023-02-04,Y
SKU010996,Accessories,Belts & Wallets,Auralis,Auralis Belts & Wallets Essential 319,834.46,1321.54,2025-06-07,Y
SKU003139,Toys,Soft Toys,Meraki,Meraki Soft Toys Essential 388,220.76,435.41,2023-01-25,Y
SKU008326,Personal Care,Bath,Saffron & Co,Saffron & Co Bath Max 171,141.52,230.88,2024-04-16,Y
SKU012451,,Cookware,Northline,Northline Cookware Max 365,206.99,399.06,2025-09-17,Y
SKU001827,Apparel,Ethnic Wear,Kavira,Kavira Ethnic Wear Essential 575,489.75,815.53,2023-09-16,Y
SKU005549,Grocery,Beverages,Ficus,Ficus Beverages Pro 855,84.31,139.68,2025-09-29,Y
SKU008786,Beauty,Makeup,Urbanite,Urbanite Makeup Lite 465,573.07,1009.56,2022-05-15,Y
SKU000561,Beauty,Haircare,Auralis,Auralis Haircare Pro 714,1191.51,2586.65,2022-07-14,Y
SKU011040,Home & Kitchen,Dining,Copperfield,Copperfield Dining Pro 359,487.33,734.91,2025-07-23,Y
SKU008436,,Ethnic Wear,Halcyon,Halcyon Ethnic Wear Everyday 165,390.39,896.98,2024-04-12,Y
SKU005436,,Sports Shoes,Verdant,Verdant Sports Shoes Premium 610,306.59,613.73,2025-01-20,Y
SKU004438,,Mobile Accessories,Halcyon,Halcyon Mobile Accessories Max 383,916.2,2082.1,2024-02-12,Y
SKU008598,,Soft Toys,Kite & Key,Kite & Key Soft Toys Signature 369,195.41,273.88,2023-05-18,Y
SKU001443,Personal Care,Grooming,Zenko,Zenko Grooming Max 209,495.28,1284.09,2023-10-04,Y
SKU008454,,Yoga,Meraki,Meraki Yoga Pro 305,179.72,364.41,2025-03-06,Y
SKU004407,,Academic,Palladio,Palladio Academic Premium 375,1353.29,2533.11,2025-11-22,Y
SKU011953,Furniture,Storage Units,Northline,Northline Storage Units Lite 292,723.05,1257.92,2024-01-11,Y
SKU001690,Footwear,Formal Shoes,Halcyon,Halcyon Formal Shoes Lite 205,416.64,745.12,2023-08-20,Y
SKU012377,Electronics,Audio,Steelwood,Steelwood Audio Everyday 726,372.39,797.08,2026-01-14,Y
SKU009918,Personal Care,Oral Care,Nimbus,Nimbus Oral Care Premium 172,191.75,394.84,2022-06-14,Y
SKU011263,Footwear,Sports Shoes,Saffron & Co,Saffron & Co Sports Shoes Everyday 909,440.23,602.95,2023-08-09,Y
SKU005963,Beauty,Skincare,Kite & Key,Kite & Key Skincare Signature 237,1414.13,2489.45,2024-11-28,Y
SKU002497,,Casual Shoes,Auralis,Auralis Casual Shoes Lite 392,478.28,661.15,2024-03-22,Y
SKU010259,Books,Academic,Urbanite,Urbanite Academic Essential 835,615.72,891.13,2024-08-12,Y
SKU000341,Footwear,Formal Shoes,Halcyon,Halcyon Formal Shoes Premium 673,335.29,577.96,2025-02-16,N
SKU002409,Furniture,Tables,Urbanite,Urbanite Tables Lite 351,1014.51,2039.51,2025-07-18,Y
SKU009794,,Fiction,Kavira,Kavira Fiction Classic 565,537.7,1115.17,2023-04-27,Y
SKU011327,Furniture,Seating,Monsoon Lane,Monsoon Lane Seating Signature 709,931.58,1775.12,2025-01-19,Y
SKU005783,Furniture,Seating,Rivet,Rivet Seating Premium 704,194.35,496.83,2022-04-06,Y
SKU004577,Toys,Outdoor Play,Kavira,Kavira Outdoor Play Signature 853,2229.66,5277.8,2025-08-23,N
SKU003726,Apparel,Winter Wear,Saffron & Co,Saffron & Co Winter Wear Max 791,110.59,202.51,2025-08-10,Y
SKU002786,Footwear,Sandals,Halcyon,Halcyon Sandals Everyday 614,305.21,756.64,2024-12-17,N
SKU009716,Beauty,Skincare,Ficus,Ficus Skincare Classic 360,84.13,114.29,2023-03-14,Y
SKU001013,Books,Fiction,Steelwood,Steelwood Fiction Pro 623,183.97,326.31,2023-05-21,Y
SKU005281,Books,Fiction,Rivet,Rivet Fiction Everyday 567,171.21,313.81,2022-10-21,Y
SKU004896,Grocery,Beverages,Steelwood,Steelwood Beverages Everyday 863,257.73,514.97,2022-10-09,Y
SKU009959,,Small Appliances,Verdant,Verdant Small Appliances Signature 918,1336.05,2071.64,2025-12-08,Y
SKU007122,Personal Care,Bath,Steelwood,Steelwood Bath Essential 921,335.55,562.43,2024-10-09,Y
SKU006550,Personal Care,Grooming,Kite & Key,Kite & Key Grooming Lite 257,1152.32,1713.77,2025-07-16,Y
SKU004038,,Wearables,Trailhead,Trailhead Wearables Everyday 415,627.46,1067.31,2025-02-08,N
SKU000149,Grocery,Staples,Auralis,Auralis Staples Classic 241,479.03,805.14,2025-09-22,N
SKU000286,Electronics,Wearables,Verdant,Verdant Wearables Signature 127,81.05,133.75,2022-02-22,Y
SKU012108,,Fragrance,Northline,Northline Fragrance Premium 453,1015.67,2246.0,2022-04-19,Y
SKU008556,Footwear,Casual Shoes,Trailhead,Trailhead Casual Shoes Max 600,828.85,1652.76,2022-02-28,Y
SKU011233,,Skincare,Northline,Northline Skincare Pro 980,173.38,315.44,2024-11-18,Y
SKU009733,,Fragrance,Auralis,Auralis Fragrance Classic 722,303.48,593.54,2025-01-20,Y
SKU006771,Home & Kitchen,Cookware,Nimbus,Nimbus Cookware Everyday 206,610.63,977.97,2024-05-29,Y
SKU004444,Electronics,Wearables,Urbanite,Urbanite Wearables Pro 426,205.45,497.86,2022-06-25,Y
SKU007447,Electronics,Audio,Verdant,Verdant Audio Lite 564,1017.08,1616.22,2025-05-17,Y
SKU000237,Electronics,Wearables,Kite & Key,Kite & Key Wearables Essential 613,1188.76,1720.12,2025-09-11,Y
SKU012029,,Yoga,Monsoon Lane,Monsoon Lane Yoga Pro 131,531.15,976.65,2023-08-28,Y
SKU007124,Books,Fiction,Halcyon,Halcyon Fiction Everyday 460,161.4,362.38,2022-09-21,Y
SKU010456,Home & Kitchen,Cleaning,Kite & Key,Kite & Key Cleaning Pro 862,258.73,644.08,2022-09-01,Y
SKU011987,,Belts & Wallets,Halcyon,Halcyon Belts & Wallets Signature 869,83.57,113.86,2022-10-05,Y
SKU003084,,Audio,Kite & Key,Kite & Key Audio Classic 293,280.63,503.81,2023-10-10,Y
SKU000633,Footwear,Sports Shoes,Auralis,Auralis Sports Shoes Max 601,851.28,1573.32,2024-10-11,Y
SKU006814,Accessories,Bags,Halcyon,Halcyon Bags Classic 474,259.3,404.12,2023-02-10,Y
SKU002494,Accessories,Belts & Wallets,Copperfield,Copperfield Belts & Wallets Max 848,85.22,150.92,2024-12-23,N
SKU002666,Footwear,Sports Shoes,Palladio,Palladio Sports Shoes Max 998,283.4,661.06,2022-02-23,Y
SKU010635,Electronics,Wearables,Ficus,Ficus Wearables Lite 858,347.03,886.8,2025-05-10,Y
SKU010709,Footwear,Sandals,Meraki,Meraki Sandals Everyday 790,593.51,893.21,2024-11-04,Y
SKU011330,Home & Kitchen,Storage,Bluecrest,Bluecrest Storage Lite 536,341.41,822.37,2023-10-06,Y
SKU010061,Grocery,Snacks,Ficus,Ficus Snacks Classic 512,138.5,234.0,2023-11-22,Y
SKU010607,Electronics,Small Appliances,Halcyon,Halcyon Small Appliances Signature 832,275.04,686.11,2024-11-13,Y
SKU004212,Home & Kitchen,Storage,Urbanite,Urbanite Storage Essential 505,426.81,1047.48,2025-03-04,Y
SKU009687,Beauty,Fragrance,Steelwood,Steelwood Fragrance Classic 646,444.98,764.68,2025-08-12,Y
SKU003875,Home & Kitchen,Dining,Meraki,Meraki Dining Everyday 943,98.12,240.19,2022-12-03,Y
SKU009425,Furniture,Storage Units,Nimbus,Nimbus Storage Units Essential 988,170.66,270.53,2023-12-19,Y
SKU002818,,Small Appliances,Zenko,Zenko Small Appliances Premium 203,133.24,319.97,2023-02-01,Y
SKU011666,Furniture,Seating,Verdant,Verdant Seating Classic 803,654.23,1125.03,2025-11-13,Y
SKU012307,Sports,Cricket,Nimbus,Nimbus Cricket Signature 631,641.82,1551.61,2023-01-09,Y
SKU011248,Apparel,Winter Wear,Bluecrest,Bluecrest Winter Wear Signature 579,102.04,237.51,2025-03-23,Y
SKU007427,Grocery,Staples,Steelwood,Steelwood Staples Lite 631,372.05,613.19,2025-05-28,Y
SKU010779,,Outdoor Play,Copperfield,Copperfield Outdoor Play Max 517,849.73,1815.31,2025-09-02,Y
SKU010611,Apparel,Winter Wear,Kavira,Kavira Winter Wear Signature 823,1713.38,3420.03,2022-10-07,Y
SKU011532,Toys,Soft Toys,Zenko,Zenko Soft Toys Signature 830,1250.69,2222.79,2024-05-27,Y
SKU009778,Books,Fiction,Northline,Northline Fiction Max 575,101.37,187.04,2023-02-03,Y
SKU001736,,Storage,Copperfield,Copperfield Storage Everyday 727,55.4,80.41,2025-02-25,Y
SKU007398,Home & Kitchen,Dining,Kite & Key,Kite & Key Dining Signature 718,328.93,717.64,2025-12-17,Y
SKU004256,Footwear,Formal Shoes,Monsoon Lane,Monsoon Lane Formal Shoes Lite 136,891.87,1838.72,2023-01-09,Y
SKU010369,Grocery,Snacks,Ficus,Ficus Snacks Premium 767,149.01,287.06,2022-01-05,Y
SKU002476,Electronics,Small Appliances,Trailhead,Trailhead Small Appliances Lite 337,586.49,1097.78,2025-05-17,Y
SKU010552,,Seating,Nimbus,Nimbus Seating Classic 732,217.01,509.0,2024-10-28,Y
SKU003714,Accessories,Watches,Meraki,Meraki Watches Premium 749,796.77,1801.87,2023-09-16,N
SKU011245,Furniture,Tables,Nimbus,Nimbus Tables Essential 678,154.39,269.36,2025-03-31,Y
SKU001805,,Formal Shoes,Steelwood,Steelwood Formal Shoes Pro 941,256.19,511.15,2023-04-03,Y
SKU000708,Footwear,Formal Shoes,Orenda,Orenda Formal Shoes Essential 275,95.68,220.07,2025-09-01,Y
SKU011521,Footwear,Formal Shoes,Halcyon,Halcyon Formal Shoes Pro 789,438.99,963.08,2025-01-12,Y
SKU005190,,Outdoor Play,Bluecrest,Bluecrest Outdoor Play Signature 268,195.28,295.8,2022-11-10,Y
SKU010904,Footwear,Formal Shoes,Kavira,Kavira Formal Shoes Classic 214,166.95,290.82,2024-02-15,Y
SKU005473,Furniture,Storage Units,Steelwood,Steelwood Storage Units Max 470,414.16,1069.96,2023-03-08,Y
SKU000073,Beauty,Makeup,Kite & Key,Kite & Key Makeup Signature 742,303.24,569.65,2024-06-25,Y
SKU007844,Beauty,Fragrance,Copperfield,Copperfield Fragrance Premium 891,891.31,1528.53,2023-03-11,Y
SKU005102,Furniture,Storage Units,Monsoon Lane,Monsoon Lane Storage Units Max 304,884.3,1559.81,2026-01-01,Y
SKU006765,Footwear,Sports Shoes,Meraki,Meraki Sports Shoes Everyday 690,848.42,1628.93,2026-01-28,Y
SKU009383,Furniture,Decor,Steelwood,Steelwood Decor Everyday 229,259.62,442.64,2024-10-06,Y
SKU001126,Beauty,Makeup,Steelwood,Steelwood Makeup Classic 417,70.54,104.62,2025-09-20,Y
SKU001242,Grocery,Beverages,Steelwood,Steelwood Beverages Lite 859,363.61,777.55,2023-12-06,N
SKU010325,Furniture,Tables,Orenda,Orenda Tables Pro 898,2334.91,3599.79,2022-11-12,Y
SKU002350,,Staples,Bluecrest,Bluecrest Staples Premium 500,829.57,1567.11,2025-10-03,Y
SKU006603,,Sports Shoes,Monsoon Lane,Monsoon Lane Sports Shoes Essential 756,762.78,1791.46,2022-06-02,Y
